,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
110464,110465,A Winters Tale,162.0,4.4.670,FLORIZEL,"We are not furnish'd like Bohemia's son,"
110465,110466,A Winters Tale,162.0,4.4.671,FLORIZEL,Nor shall appear in Sicilia.
110466,110467,A Winters Tale,163.0,4.4.672,CAMILLO,"My lord,"
110467,110468,A Winters Tale,163.0,4.4.673,CAMILLO,Fear none of this: I think you know my fortunes
110468,110469,A Winters Tale,163.0,4.4.674,CAMILLO,Do all lie there: it shall be so my care
110469,110470,A Winters Tale,163.0,4.4.675,CAMILLO,To have you royally appointed as if
110470,110471,A Winters Tale,163.0,4.4.676,CAMILLO,"The scene you play were mine. For instance, sir,"
110471,110472,A Winters Tale,163.0,4.4.677,CAMILLO,"That you may know you shall not want, one word."
110472,110473,A Winters Tale,163.0,,CAMILLO,They talk aside
110473,110474,A Winters Tale,163.0,,CAMILLO,Re-enter AUTOLYCUS
110474,110475,A Winters Tale,164.0,4.4.678,AUTOLYCUS,"Ha, ha! what a fool Honesty is! and Trust, his"
110475,110476,A Winters Tale,164.0,4.4.679,AUTOLYCUS,"sworn brother, a very simple gentleman! I have sold"
110476,110477,A Winters Tale,164.0,4.4.680,AUTOLYCUS,"all my trumpery, not a counterfeit stone, not a"
110477,110478,A Winters Tale,164.0,4.4.681,AUTOLYCUS,"ribbon, glass, pomander, brooch, table-book, ballad,"
110478,110479,A Winters Tale,164.0,4.4.682,AUTOLYCUS,"knife, tape, glove, shoe-tie, bracelet, horn-ring,"
110479,110480,A Winters Tale,164.0,4.4.683,AUTOLYCUS,to keep my pack from fasting: they throng who
110480,110481,A Winters Tale,164.0,4.4.684,AUTOLYCUS,"should buy first, as if my trinkets had been"
110481,110482,A Winters Tale,164.0,4.4.685,AUTOLYCUS,hallowed and brought a benediction to the buyer:
110482,110483,A Winters Tale,164.0,4.4.686,AUTOLYCUS,by which means I saw whose purse was best in
110483,110484,A Winters Tale,164.0,4.4.687,AUTOLYCUS,"picture, and what I saw, to my good use I"
110484,110485,A Winters Tale,164.0,4.4.688,AUTOLYCUS,"remembered. My clown, who wants but something to"
110485,110486,A Winters Tale,164.0,4.4.689,AUTOLYCUS,"be a reasonable man, grew so in love with the"
110486,110487,A Winters Tale,164.0,4.4.690,AUTOLYCUS,"wenches' song, that he would not stir his pettitoes"
110487,110488,A Winters Tale,164.0,4.4.691,AUTOLYCUS,"till he had both tune and words, which so drew the"
110488,110489,A Winters Tale,164.0,4.4.692,AUTOLYCUS,rest of the herd to me that all their other senses
110489,110490,A Winters Tale,164.0,4.4.693,AUTOLYCUS,"stuck in ears: you might have pinched a placket, it"
110490,110491,A Winters Tale,164.0,4.4.694,AUTOLYCUS,"was senseless, 'twas nothing to geld a codpiece of a"
110491,110492,A Winters Tale,164.0,4.4.695,AUTOLYCUS,"purse, I could have filed keys off that hung in"
110492,110493,A Winters Tale,164.0,4.4.696,AUTOLYCUS,"chains: no hearing, no feeling, but my sir's song,"
110493,110494,A Winters Tale,164.0,4.4.697,AUTOLYCUS,and admiring the nothing of it. So that in this
110494,110495,A Winters Tale,164.0,4.4.698,AUTOLYCUS,time of lethargy I picked and cut most of their
110495,110496,A Winters Tale,164.0,4.4.699,AUTOLYCUS,"festival purses, and had not the old man come in"
110496,110497,A Winters Tale,164.0,4.4.700,AUTOLYCUS,with a whoo-bub against his daughter and the king's
110497,110498,A Winters Tale,164.0,4.4.701,AUTOLYCUS,"son and scared my choughs from the chaff, I had not"
110498,110499,A Winters Tale,164.0,4.4.702,AUTOLYCUS,left a purse alive in the whole army.
110499,110500,A Winters Tale,164.0,,AUTOLYCUS,"CAMILLO, FLORIZEL, and PERDITA come forward"
110500,110501,A Winters Tale,165.0,4.4.703,CAMILLO,"Nay, but my letters, by this means being there"
110501,110502,A Winters Tale,165.0,4.4.704,CAMILLO,"So soon as you arrive, shall clear that doubt."
110502,110503,A Winters Tale,166.0,4.4.705,FLORIZEL,And those that you'll procure from King Leontes--
110503,110504,A Winters Tale,167.0,4.4.706,CAMILLO,Shall satisfy your father.
110504,110505,A Winters Tale,168.0,4.4.707,PERDITA,Happy be you!
110505,110506,A Winters Tale,168.0,4.4.708,PERDITA,All that you speak shows fair.
110506,110507,A Winters Tale,169.0,4.4.709,CAMILLO,Who have we here?
110507,110508,A Winters Tale,169.0,,CAMILLO,Seeing AUTOLYCUS
110508,110509,A Winters Tale,169.0,4.4.710,CAMILLO,"We'll make an instrument of this, omit"
110509,110510,A Winters Tale,169.0,4.4.711,CAMILLO,Nothing may give us aid.
110510,110511,A Winters Tale,170.0,4.4.712,AUTOLYCUS,"If they have overheard me now, why, hanging."
110511,110512,A Winters Tale,171.0,4.4.713,CAMILLO,"How now, good fellow! why shakest thou so? Fear"
110512,110513,A Winters Tale,171.0,4.4.714,CAMILLO,"not, man, here's no harm intended to thee."
110513,110514,A Winters Tale,172.0,4.4.715,AUTOLYCUS,"I am a poor fellow, sir."
110514,110515,A Winters Tale,173.0,4.4.716,CAMILLO,"Why, be so still, here's nobody will steal that from"
110515,110516,A Winters Tale,173.0,4.4.717,CAMILLO,thee: yet for the outside of thy poverty we must
110516,110517,A Winters Tale,173.0,4.4.718,CAMILLO,"make an exchange, therefore discase thee instantly,"
110517,110518,A Winters Tale,173.0,4.4.719,CAMILLO,"--thou must think there's a necessity in't,--and"
110518,110519,A Winters Tale,173.0,4.4.720,CAMILLO,change garments with this gentleman: though the
110519,110520,A Winters Tale,173.0,4.4.721,CAMILLO,"pennyworth on his side be the worst, yet hold thee,"
110520,110521,A Winters Tale,173.0,4.4.722,CAMILLO,there's some boot.
110521,110522,A Winters Tale,174.0,4.4.723,AUTOLYCUS,"I am a poor fellow, sir."
110522,110523,A Winters Tale,174.0,,AUTOLYCUS,Aside
110523,110524,A Winters Tale,174.0,4.4.724,AUTOLYCUS,I know ye well enough.
110524,110525,A Winters Tale,175.0,4.4.725,CAMILLO,"Nay, prithee, dispatch: the gentleman is half"
110525,110526,A Winters Tale,175.0,4.4.726,CAMILLO,flayed already.
110526,110527,A Winters Tale,176.0,4.4.727,AUTOLYCUS,"Are you in earnest, sir?"
110527,110528,A Winters Tale,176.0,,AUTOLYCUS,Aside
110528,110529,A Winters Tale,176.0,4.4.728,AUTOLYCUS,I smell the trick on't.
110529,110530,A Winters Tale,177.0,4.4.729,FLORIZEL,"Dispatch, I prithee."
110530,110531,A Winters Tale,178.0,4.4.730,AUTOLYCUS,"Indeed, I have had earnest: but I cannot with"
110531,110532,A Winters Tale,178.0,4.4.731,AUTOLYCUS,conscience take it.
110532,110533,A Winters Tale,179.0,4.4.732,CAMILLO,"Unbuckle, unbuckle."
110533,110534,A Winters Tale,179.0,,CAMILLO,FLORIZEL and AUTOLYCUS exchange garments
110534,110535,A Winters Tale,179.0,4.4.733,CAMILLO,"Fortunate mistress,--let my prophecy"
110535,110536,A Winters Tale,179.0,4.4.734,CAMILLO,Come home to ye!--you must retire yourself
110536,110537,A Winters Tale,179.0,4.4.735,CAMILLO,Into some covert: take your sweetheart's hat
110537,110538,A Winters Tale,179.0,4.4.736,CAMILLO,"And pluck it o'er your brows, muffle your face,"
110538,110539,A Winters Tale,179.0,4.4.737,CAMILLO,"Dismantle you, and, as you can, disliken"
110539,110540,A Winters Tale,179.0,4.4.738,CAMILLO,"The truth of your own seeming, that you may--"
110540,110541,A Winters Tale,179.0,4.4.739,CAMILLO,For I do fear eyes over--to shipboard
110541,110542,A Winters Tale,179.0,4.4.740,CAMILLO,Get undescried.
110542,110543,A Winters Tale,180.0,4.4.741,PERDITA,I see the play so lies
110543,110544,A Winters Tale,180.0,4.4.742,PERDITA,That I must bear a part.
110544,110545,A Winters Tale,181.0,4.4.743,CAMILLO,No remedy.
110545,110546,A Winters Tale,181.0,4.4.744,CAMILLO,Have you done there?
110546,110547,A Winters Tale,182.0,4.4.745,FLORIZEL,"Should I now meet my father,"
